clave,nombre,apellido,puesto,jornada_contratada,sucursal,fecha,hora_inicio,hora_fin,minutos_descanso
T022-081,Martha,Núñez Bautista,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-26,09:00,17:30,30
T022-082,Rocío,Herrera Quintero,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-20,09:00,17:30,30
T022-082,Rocío,Herrera Quintero,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-21,09:00,17:30,30
T022-082,Rocío,Herrera Quintero,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-22,09:00,17:30,30
T022-082,Rocío,Herrera Quintero,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-24,09:00,17:30,30
T022-082,Rocío,Herrera Quintero,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-25,09:00,17:30,30
T022-082,Rocío,Herrera Quintero,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-26,09:00,17:30,30
T022-083,Claudia,Velázquez Díaz,Vendedor(a) de piso,24,Coatzacoalcos,2026-07-20,09:00,15:00,0
T022-083,Claudia,Velázquez Díaz,Vendedor(a) de piso,24,Coatzacoalcos,2026-07-24,09:00,15:00,0
T022-083,Claudia,Velázquez Díaz,Vendedor(a) de piso,24,Coatzacoalcos,2026-07-25,09:00,15:00,0
T022-083,Claudia,Velázquez Díaz,Vendedor(a) de piso,24,Coatzacoalcos,2026-07-26,09:00,15:00,0
T022-084,Carmen,Ortiz Castillo,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-20,09:00,17:30,30
T022-084,Carmen,Ortiz Castillo,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-22,09:00,17:30,30
T022-084,Carmen,Ortiz Castillo,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-23,09:00,17:30,30
T022-084,Carmen,Ortiz Castillo,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-24,09:00,17:30,30
T022-084,Carmen,Ortiz Castillo,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-25,09:00,17:30,30
T022-084,Carmen,Ortiz Castillo,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-26,09:00,17:30,30
T022-085,Emmanuel,Trejo Estrada,Cajero(a),48,Coatzacoalcos,2026-07-20,09:00,17:30,30
T022-085,Emmanuel,Trejo Estrada,Cajero(a),48,Coatzacoalcos,2026-07-22,09:00,17:30,30
T022-085,Emmanuel,Trejo Estrada,Cajero(a),48,Coatzacoalcos,2026-07-23,09:00,17:30,30
T022-085,Emmanuel,Trejo Estrada,Cajero(a),48,Coatzacoalcos,2026-07-24,09:00,17:30,30
T022-085,Emmanuel,Trejo Estrada,Cajero(a),48,Coatzacoalcos,2026-07-25,09:00,17:30,30
T022-085,Emmanuel,Trejo Estrada,Cajero(a),48,Coatzacoalcos,2026-07-26,09:00,17:30,30
T022-086,Martha,Valdez Mendoza,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-20,12:30,21:00,30
T022-086,Martha,Valdez Mendoza,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-21,12:30,21:00,30
T022-086,Martha,Valdez Mendoza,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-22,12:30,21:00,30
T022-086,Martha,Valdez Mendoza,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-23,12:30,21:00,30
T022-086,Martha,Valdez Mendoza,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-25,12:30,21:00,30
T022-086,Martha,Valdez Mendoza,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-26,12:30,21:00,30
T022-087,Leticia,Meza Escobar,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-20,12:30,21:00,30
T022-087,Leticia,Meza Escobar,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-21,12:30,21:00,30
T022-087,Leticia,Meza Escobar,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-22,12:30,21:00,30
T022-087,Leticia,Meza Escobar,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-23,12:30,21:00,30
T022-087,Leticia,Meza Escobar,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-24,12:30,21:00,30
T022-087,Leticia,Meza Escobar,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-26,12:30,21:00,30
T022-088,Ramón,Santiago Cárdenas,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-21,12:30,21:00,30
T022-088,Ramón,Santiago Cárdenas,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-22,12:30,21:00,30
T022-088,Ramón,Santiago Cárdenas,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-23,12:30,21:00,30
T022-088,Ramón,Santiago Cárdenas,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-24,12:30,21:00,30
T022-088,Ramón,Santiago Cárdenas,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-25,12:30,21:00,30
T022-088,Ramón,Santiago Cárdenas,Vendedor(a) de piso,48,Coatzacoalcos,2026-07-26,12:30,21:00,30
T023-001,Mónica,Solís Escobar,Cajero(a),48,Cancún,2026-07-20,12:30,21:00,30
T023-001,Mónica,Solís Escobar,Cajero(a),48,Cancún,2026-07-21,12:30,21:00,30
T023-001,Mónica,Solís Escobar,Cajero(a),48,Cancún,2026-07-23,12:30,21:00,30
T023-001,Mónica,Solís Escobar,Cajero(a),48,Cancún,2026-07-24,12:30,21:00,30
T023-001,Mónica,Solís Escobar,Cajero(a),48,Cancún,2026-07-25,12:30,21:00,30
T023-001,Mónica,Solís Escobar,Cajero(a),48,Cancún,2026-07-26,12:30,21:00,30
T023-002,Sergio,Ramos Carrillo,Vendedor(a) de piso,24,Cancún,2026-07-22,15:00,21:00,0
T023-002,Sergio,Ramos Carrillo,Vendedor(a) de piso,24,Cancún,2026-07-23,15:00,21:00,0
T023-002,Sergio,Ramos Carrillo,Vendedor(a) de piso,24,Cancún,2026-07-24,15:00,21:00,0
T023-002,Sergio,Ramos Carrillo,Vendedor(a) de piso,24,Cancún,2026-07-25,15:00,21:00,0
T023-003,Andrés,Ríos Molina,Almacenista,24,Cancún,2026-07-20,15:00,21:00,0
T023-003,Andrés,Ríos Molina,Almacenista,24,Cancún,2026-07-24,15:00,21:00,0
T023-003,Andrés,Ríos Molina,Almacenista,24,Cancún,2026-07-25,15:00,21:00,0
T023-003,Andrés,Ríos Molina,Almacenista,24,Cancún,2026-07-26,15:00,21:00,0
T023-004,Guillermo,Serrano Vargas,Vendedor(a) de piso,24,Cancún,2026-07-23,15:00,21:00,0
T023-004,Guillermo,Serrano Vargas,Vendedor(a) de piso,24,Cancún,2026-07-24,15:00,21:00,0
T023-004,Guillermo,Serrano Vargas,Vendedor(a) de piso,24,Cancún,2026-07-25,09:00,15:00,0
T023-004,Guillermo,Serrano Vargas,Vendedor(a) de piso,24,Cancún,2026-07-26,09:00,15:00,0
T023-005,Verónica,Peña Luna,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-005,Verónica,Peña Luna,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-005,Verónica,Peña Luna,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-005,Verónica,Peña Luna,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-005,Verónica,Peña Luna,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-005,Verónica,Peña Luna,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-006,Margarita,Juárez Guerrero,Asesor(a) de crédito,48,Cancún,2026-07-20,09:00,17:30,30
T023-006,Margarita,Juárez Guerrero,Asesor(a) de crédito,48,Cancún,2026-07-21,09:00,17:30,30
T023-006,Margarita,Juárez Guerrero,Asesor(a) de crédito,48,Cancún,2026-07-22,09:00,17:30,30
T023-006,Margarita,Juárez Guerrero,Asesor(a) de crédito,48,Cancún,2026-07-24,09:00,17:30,30
T023-006,Margarita,Juárez Guerrero,Asesor(a) de crédito,48,Cancún,2026-07-25,09:00,17:30,30
T023-006,Margarita,Juárez Guerrero,Asesor(a) de crédito,48,Cancún,2026-07-26,09:00,17:30,30
T023-007,Arturo,Hernández Ruiz,Vendedor(a) de piso,24,Cancún,2026-07-20,09:00,15:00,0
T023-007,Arturo,Hernández Ruiz,Vendedor(a) de piso,24,Cancún,2026-07-24,09:00,15:00,0
T023-007,Arturo,Hernández Ruiz,Vendedor(a) de piso,24,Cancún,2026-07-25,09:00,15:00,0
T023-007,Arturo,Hernández Ruiz,Vendedor(a) de piso,24,Cancún,2026-07-26,09:00,15:00,0
T023-008,Arturo,Contreras Nájera,Cajero(a),48,Cancún,2026-07-20,09:00,17:30,30
T023-008,Arturo,Contreras Nájera,Cajero(a),48,Cancún,2026-07-21,09:00,17:30,30
T023-008,Arturo,Contreras Nájera,Cajero(a),48,Cancún,2026-07-23,09:00,17:30,30
T023-008,Arturo,Contreras Nájera,Cajero(a),48,Cancún,2026-07-24,09:00,17:30,30
T023-008,Arturo,Contreras Nájera,Cajero(a),48,Cancún,2026-07-25,09:00,17:30,30
T023-008,Arturo,Contreras Nájera,Cajero(a),48,Cancún,2026-07-26,09:00,17:30,30
T023-009,Rubén,Ávila Vargas,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-009,Rubén,Ávila Vargas,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-009,Rubén,Ávila Vargas,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-009,Rubén,Ávila Vargas,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-009,Rubén,Ávila Vargas,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-009,Rubén,Ávila Vargas,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-010,Paola,Delgado Hernández,Asesor(a) de crédito,24,Cancún,2026-07-23,15:00,21:00,0
T023-010,Paola,Delgado Hernández,Asesor(a) de crédito,24,Cancún,2026-07-24,15:00,21:00,0
T023-010,Paola,Delgado Hernández,Asesor(a) de crédito,24,Cancún,2026-07-25,15:00,21:00,0
T023-010,Paola,Delgado Hernández,Asesor(a) de crédito,24,Cancún,2026-07-26,15:00,21:00,0
T023-011,Margarita,Fuentes Jiménez,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-011,Margarita,Fuentes Jiménez,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-011,Margarita,Fuentes Jiménez,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-011,Margarita,Fuentes Jiménez,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-011,Margarita,Fuentes Jiménez,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-011,Margarita,Fuentes Jiménez,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-012,Fernando,Sánchez Juárez,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-012,Fernando,Sánchez Juárez,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-012,Fernando,Sánchez Juárez,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-012,Fernando,Sánchez Juárez,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-012,Fernando,Sánchez Juárez,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-012,Fernando,Sánchez Juárez,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-013,Elizabeth,Medina Salazar,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-013,Elizabeth,Medina Salazar,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-013,Elizabeth,Medina Salazar,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-013,Elizabeth,Medina Salazar,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-013,Elizabeth,Medina Salazar,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-013,Elizabeth,Medina Salazar,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-014,Patricia,Solís Fuentes,Vendedor(a) de piso,24,Cancún,2026-07-23,15:00,21:00,0
T023-014,Patricia,Solís Fuentes,Vendedor(a) de piso,24,Cancún,2026-07-24,15:00,21:00,0
T023-014,Patricia,Solís Fuentes,Vendedor(a) de piso,24,Cancún,2026-07-25,09:00,15:00,0
T023-014,Patricia,Solís Fuentes,Vendedor(a) de piso,24,Cancún,2026-07-26,09:00,15:00,0
T023-015,Martha,Serrano González,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-015,Martha,Serrano González,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-015,Martha,Serrano González,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-015,Martha,Serrano González,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-015,Martha,Serrano González,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-015,Martha,Serrano González,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-016,Lucía,Lara Guerrero,Vendedor(a) de piso,24,Cancún,2026-07-20,09:00,15:00,0
T023-016,Lucía,Lara Guerrero,Vendedor(a) de piso,24,Cancún,2026-07-21,09:00,15:00,0
T023-016,Lucía,Lara Guerrero,Vendedor(a) de piso,24,Cancún,2026-07-22,09:00,15:00,0
T023-016,Lucía,Lara Guerrero,Vendedor(a) de piso,24,Cancún,2026-07-26,09:00,15:00,0
T023-017,Claudia,Mendoza Campos,Vendedor(a) de piso,24,Cancún,2026-07-20,15:00,21:00,0
T023-017,Claudia,Mendoza Campos,Vendedor(a) de piso,24,Cancún,2026-07-21,15:00,21:00,0
T023-017,Claudia,Mendoza Campos,Vendedor(a) de piso,24,Cancún,2026-07-22,15:00,21:00,0
T023-017,Claudia,Mendoza Campos,Vendedor(a) de piso,24,Cancún,2026-07-26,15:00,21:00,0
T023-018,Ramón,Bautista Contreras,Almacenista,24,Cancún,2026-07-20,09:00,15:00,0
T023-018,Ramón,Bautista Contreras,Almacenista,24,Cancún,2026-07-21,09:00,15:00,0
T023-018,Ramón,Bautista Contreras,Almacenista,24,Cancún,2026-07-22,09:00,15:00,0
T023-018,Ramón,Bautista Contreras,Almacenista,24,Cancún,2026-07-23,09:00,15:00,0
T023-019,Verónica,Navarro Gómez,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-019,Verónica,Navarro Gómez,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-019,Verónica,Navarro Gómez,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-019,Verónica,Navarro Gómez,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-019,Verónica,Navarro Gómez,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-019,Verónica,Navarro Gómez,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-020,Teresa,Zamora Olvera,Cajero(a),48,Cancún,2026-07-20,09:00,17:30,30
T023-020,Teresa,Zamora Olvera,Cajero(a),48,Cancún,2026-07-21,09:00,17:30,30
T023-020,Teresa,Zamora Olvera,Cajero(a),48,Cancún,2026-07-22,09:00,17:30,30
T023-020,Teresa,Zamora Olvera,Cajero(a),48,Cancún,2026-07-23,09:00,17:30,30
T023-020,Teresa,Zamora Olvera,Cajero(a),48,Cancún,2026-07-24,09:00,17:30,30
T023-020,Teresa,Zamora Olvera,Cajero(a),48,Cancún,2026-07-26,09:00,17:30,30
T023-021,Martha,Pérez Romero,Cajero(a),48,Cancún,2026-07-20,12:30,21:00,30
T023-021,Martha,Pérez Romero,Cajero(a),48,Cancún,2026-07-21,12:30,21:00,30
T023-021,Martha,Pérez Romero,Cajero(a),48,Cancún,2026-07-22,12:30,21:00,30
T023-021,Martha,Pérez Romero,Cajero(a),48,Cancún,2026-07-23,12:30,21:00,30
T023-021,Martha,Pérez Romero,Cajero(a),48,Cancún,2026-07-25,12:30,21:00,30
T023-021,Martha,Pérez Romero,Cajero(a),48,Cancún,2026-07-26,12:30,21:00,30
T023-022,Miguel,Téllez Méndez,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-022,Miguel,Téllez Méndez,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-022,Miguel,Téllez Méndez,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-022,Miguel,Téllez Méndez,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-022,Miguel,Téllez Méndez,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-022,Miguel,Téllez Méndez,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-023,Rubén,Castro Fuentes,Almacenista,48,Cancún,2026-07-20,12:30,21:00,30
T023-023,Rubén,Castro Fuentes,Almacenista,48,Cancún,2026-07-21,12:30,21:00,30
T023-023,Rubén,Castro Fuentes,Almacenista,48,Cancún,2026-07-23,12:30,21:00,30
T023-023,Rubén,Castro Fuentes,Almacenista,48,Cancún,2026-07-24,12:30,21:00,30
T023-023,Rubén,Castro Fuentes,Almacenista,48,Cancún,2026-07-25,12:30,21:00,30
T023-023,Rubén,Castro Fuentes,Almacenista,48,Cancún,2026-07-26,12:30,21:00,30
T023-024,Carmen,Campos Guzmán,Almacenista,48,Cancún,2026-07-20,09:00,17:30,30
T023-024,Carmen,Campos Guzmán,Almacenista,48,Cancún,2026-07-21,09:00,17:30,30
T023-024,Carmen,Campos Guzmán,Almacenista,48,Cancún,2026-07-23,09:00,17:30,30
T023-024,Carmen,Campos Guzmán,Almacenista,48,Cancún,2026-07-24,09:00,17:30,30
T023-024,Carmen,Campos Guzmán,Almacenista,48,Cancún,2026-07-25,09:00,17:30,30
T023-024,Carmen,Campos Guzmán,Almacenista,48,Cancún,2026-07-26,09:00,17:30,30
T023-025,Pablo,Morales Gutiérrez,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-025,Pablo,Morales Gutiérrez,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-025,Pablo,Morales Gutiérrez,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-025,Pablo,Morales Gutiérrez,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-025,Pablo,Morales Gutiérrez,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-025,Pablo,Morales Gutiérrez,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-026,Valeria,Cabrera Díaz,Supervisor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-026,Valeria,Cabrera Díaz,Supervisor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-026,Valeria,Cabrera Díaz,Supervisor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-026,Valeria,Cabrera Díaz,Supervisor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-026,Valeria,Cabrera Díaz,Supervisor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-026,Valeria,Cabrera Díaz,Supervisor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-027,Juana,Lara Vázquez,Almacenista,24,Cancún,2026-07-23,15:00,21:00,0
T023-027,Juana,Lara Vázquez,Almacenista,24,Cancún,2026-07-24,15:00,21:00,0
T023-027,Juana,Lara Vázquez,Almacenista,24,Cancún,2026-07-25,15:00,21:00,0
T023-027,Juana,Lara Vázquez,Almacenista,24,Cancún,2026-07-26,15:00,21:00,0
T023-028,Javier,Ramos Zamora,Gerente de tienda,48,Cancún,2026-07-20,09:00,17:30,30
T023-028,Javier,Ramos Zamora,Gerente de tienda,48,Cancún,2026-07-21,09:00,17:30,30
T023-028,Javier,Ramos Zamora,Gerente de tienda,48,Cancún,2026-07-22,09:00,17:30,30
T023-028,Javier,Ramos Zamora,Gerente de tienda,48,Cancún,2026-07-23,09:00,17:30,30
T023-028,Javier,Ramos Zamora,Gerente de tienda,48,Cancún,2026-07-24,09:00,17:30,30
T023-028,Javier,Ramos Zamora,Gerente de tienda,48,Cancún,2026-07-25,09:00,17:30,30
T023-029,Elizabeth,Nájera Flores,Cajero(a),24,Cancún,2026-07-20,09:00,15:00,0
T023-029,Elizabeth,Nájera Flores,Cajero(a),24,Cancún,2026-07-21,09:00,15:00,0
T023-029,Elizabeth,Nájera Flores,Cajero(a),24,Cancún,2026-07-22,09:00,15:00,0
T023-029,Elizabeth,Nájera Flores,Cajero(a),24,Cancún,2026-07-23,09:00,15:00,0
T023-030,Sergio,Flores Meza,Vendedor(a) de piso,24,Cancún,2026-07-20,09:00,15:00,0
T023-030,Sergio,Flores Meza,Vendedor(a) de piso,24,Cancún,2026-07-23,09:00,15:00,0
T023-030,Sergio,Flores Meza,Vendedor(a) de piso,24,Cancún,2026-07-24,09:00,15:00,0
T023-030,Sergio,Flores Meza,Vendedor(a) de piso,24,Cancún,2026-07-25,09:00,15:00,0
T023-031,Ismael,Peña García,Almacenista,48,Cancún,2026-07-20,12:30,21:00,30
T023-031,Ismael,Peña García,Almacenista,48,Cancún,2026-07-21,12:30,21:00,30
T023-031,Ismael,Peña García,Almacenista,48,Cancún,2026-07-22,12:30,21:00,30
T023-031,Ismael,Peña García,Almacenista,48,Cancún,2026-07-23,12:30,21:00,30
T023-031,Ismael,Peña García,Almacenista,48,Cancún,2026-07-24,12:30,21:00,30
T023-031,Ismael,Peña García,Almacenista,48,Cancún,2026-07-25,12:30,21:00,30
T023-032,Guillermo,Velázquez Medina,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-032,Guillermo,Velázquez Medina,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-032,Guillermo,Velázquez Medina,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-032,Guillermo,Velázquez Medina,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-032,Guillermo,Velázquez Medina,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-032,Guillermo,Velázquez Medina,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-033,Paola,Acosta Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-20,09:00,17:30,30
T023-033,Paola,Acosta Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-033,Paola,Acosta Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-033,Paola,Acosta Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-033,Paola,Acosta Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-033,Paola,Acosta Álvarez,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-034,Leticia,Pérez Álvarez,Cajero(a),24,Cancún,2026-07-21,15:00,21:00,0
T023-034,Leticia,Pérez Álvarez,Cajero(a),24,Cancún,2026-07-22,15:00,21:00,0
T023-034,Leticia,Pérez Álvarez,Cajero(a),24,Cancún,2026-07-23,15:00,21:00,0
T023-034,Leticia,Pérez Álvarez,Cajero(a),24,Cancún,2026-07-24,15:00,21:00,0
T023-035,Araceli,Camacho Guzmán,Gerente de tienda,48,Cancún,2026-07-20,09:00,17:30,30
T023-035,Araceli,Camacho Guzmán,Gerente de tienda,48,Cancún,2026-07-21,09:00,17:30,30
T023-035,Araceli,Camacho Guzmán,Gerente de tienda,48,Cancún,2026-07-23,09:00,17:30,30
T023-035,Araceli,Camacho Guzmán,Gerente de tienda,48,Cancún,2026-07-24,09:00,17:30,30
T023-035,Araceli,Camacho Guzmán,Gerente de tienda,48,Cancún,2026-07-25,09:00,17:30,30
T023-035,Araceli,Camacho Guzmán,Gerente de tienda,48,Cancún,2026-07-26,09:00,17:30,30
T023-036,Rosa,Díaz Rivera,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-036,Rosa,Díaz Rivera,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-036,Rosa,Díaz Rivera,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-036,Rosa,Díaz Rivera,Vendedor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-036,Rosa,Díaz Rivera,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-036,Rosa,Díaz Rivera,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-037,Brenda,Nájera Ríos,Cajero(a),24,Cancún,2026-07-20,15:00,21:00,0
T023-037,Brenda,Nájera Ríos,Cajero(a),24,Cancún,2026-07-21,15:00,21:00,0
T023-037,Brenda,Nájera Ríos,Cajero(a),24,Cancún,2026-07-25,15:00,21:00,0
T023-037,Brenda,Nájera Ríos,Cajero(a),24,Cancún,2026-07-26,15:00,21:00,0
T023-038,Adriana,Ruiz Velázquez,Vendedor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-038,Adriana,Ruiz Velázquez,Vendedor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-038,Adriana,Ruiz Velázquez,Vendedor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-038,Adriana,Ruiz Velázquez,Vendedor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-038,Adriana,Ruiz Velázquez,Vendedor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-038,Adriana,Ruiz Velázquez,Vendedor(a) de piso,48,Cancún,2026-07-26,12:30,21:00,30
T023-039,Patricia,Domínguez Ramírez,Vendedor(a) de piso,48,Cancún,2026-07-21,09:00,17:30,30
T023-039,Patricia,Domínguez Ramírez,Vendedor(a) de piso,48,Cancún,2026-07-22,09:00,17:30,30
T023-039,Patricia,Domínguez Ramírez,Vendedor(a) de piso,48,Cancún,2026-07-23,09:00,17:30,30
T023-039,Patricia,Domínguez Ramírez,Vendedor(a) de piso,48,Cancún,2026-07-24,09:00,17:30,30
T023-039,Patricia,Domínguez Ramírez,Vendedor(a) de piso,48,Cancún,2026-07-25,09:00,17:30,30
T023-039,Patricia,Domínguez Ramírez,Vendedor(a) de piso,48,Cancún,2026-07-26,09:00,17:30,30
T023-040,Héctor,Rojas Contreras,Supervisor(a) de piso,48,Cancún,2026-07-20,12:30,21:00,30
T023-040,Héctor,Rojas Contreras,Supervisor(a) de piso,48,Cancún,2026-07-21,12:30,21:00,30
T023-040,Héctor,Rojas Contreras,Supervisor(a) de piso,48,Cancún,2026-07-22,12:30,21:00,30
T023-040,Héctor,Rojas Contreras,Supervisor(a) de piso,48,Cancún,2026-07-23,12:30,21:00,30
T023-040,Héctor,Rojas Contreras,Supervisor(a) de piso,48,Cancún,2026-07-24,12:30,21:00,30
T023-040,Héctor,Rojas Contreras,Supervisor(a) de piso,48,Cancún,2026-07-25,12:30,21:00,30
T023-041,Leticia,Martínez Cruz,Cajero(a),24,Cancún,2026-07-20,15:00,21:00,0
T023-041,Leticia,Martínez Cruz,Cajero(a),24,Cancún,2026-07-21,15:00,21:00,0
T023-041,Leticia,Martínez Cruz,Cajero(a),24,Cancún,2026-07-25,15:00,21:00,0
T023-041,Leticia,Martínez Cruz,Cajero(a),24,Cancún,2026-07-26,15:00,21:00,0
